x,y,Ex,Ey,Ex_exact,Ey_exact
0.182292,0.223958,0.338381,0.361833,0.35058,0.35058
0.177083,0.229167,0.360665,0.337149,0.348179,0.348179
0.197917,0.223958,0.364658,0.388441,0.376838,0.376838
0.192708,0.229167,0.38766,0.363835,0.375234,0.375234
0.213542,0.223958,0.390056,0.414114,0.402187,0.402187
0.208333,0.229167,0.413723,0.389645,0.401384,0.401384
0.229167,0.223958,0.414515,0.438788,0.426568,0.426568
0.223958,0.229167,0.438788,0.414515,0.426568,0.426568
0.244792,0.223958,0.437976,0.462406,0.449921,0.449921
0.239583,0.229167,0.462798,0.438387,0.450724,0.450724
0.260417,0.223958,0.460382,0.484909,0.47219,0.47219
0.255208,0.229167,0.485693,0.461202,0.473794,0.473794
0.276042,0.223958,0.48168,0.506243,0.493322,0.493322
0.270833,0.229167,0.507418,0.482906,0.495722,0.495722
0.291667,0.223958,0.501817,0.526358,0.513265,0.513265
0.286458,0.229167,0.527921,0.503446,0.516457,0.516457
0.307292,0.223958,0.520746,0.545205,0.531971,0.531971
0.302083,0.229167,0.547152,0.522773,0.535947,0.535947
0.322917,0.223958,0.538421,0.562737,0.549397,0.549397
0.317708,0.229167,0.565066,0.540841,0.554146,0.554146
0.338542,0.223958,0.554799,0.578914,0.565498,0.565498
0.333333,0.229167,0.581619,0.557605,0.57101,0.57101
0.354167,0.223958,0.56984,0.593697,0.580237,0.580237
0.348958,0.229167,0.596771,0.573026,0.586499,0.586499
0.369792,0.223958,0.58351,0.607048,0.593579,0.593579
0.364583,0.229167,0.610486,0.587066,0.600574,0.600574
0.385417,0.223958,0.595773,0.618937,0.60549,0.60549
0.380208,0.229167,0.62273,0.599692,0.613203,0.613203
0.401042,0.223958,0.606602,0.629335,0.615943,0.615943
0.395833,0.229167,0.633475,0.610873,0.624354,0.624354
0.416667,0.223958,0.61597,0.638217,0.624912,0.624912
0.411458,0.229167,0.642694,0.620582,0.634002,0.634002
0.432292,0.223958,0.623854,0.645561,0.632375,0.632375
0.427083,0.229167,0.650364,0.628796,0.642122,0.642122
0.447917,0.223958,0.630236,0.65135,0.638315,0.638315
0.442708,0.229167,0.656469,0.635496,0.648695,0.648695
0.463542,0.223958,0.635099,0.65557,0.642717,0.642717
0.458333,0.229167,0.660992,0.640664,0.653705,0.653705
0.479167,0.223958,0.638433,0.65821,0.645571,0.645571
0.473958,0.229167,0.663923,0.644289,0.65714,0.65714
0.494792,0.223958,0.640229,0.659265,0.64687,0.64687
0.489583,0.229167,0.665255,0.646361,0.658993,0.658993
0.510417,0.223958,0.640483,0.658732,0.64661,0.64661
0.505208,0.229167,0.664984,0.646876,0.659258,0.659258
0.526042,0.223958,0.639194,0.656611,0.644792,0.644792
0.520833,0.229167,0.663112,0.645833,0.657934,0.657934
0.541667,0.223958,0.636366,0.652909,0.641421,0.641421
0.536458,0.229167,0.659643,0.643234,0.655026,0.655026
0.557292,0.223958,0.632005,0.647634,0.636505,0.636505
0.552083,0.229167,0.654585,0.639086,0.650539,0.650539
0.572917,0.223958,0.626122,0.640798,0.630056,0.630056
0.567708,0.229167,0.64795,0.633398,0.644485,0.644485
0.588542,0.223958,0.618731,0.632419,0.622088,0.622088
0.583333,0.229167,0.639754,0.626184,0.636879,0.636879
0.604167,0.223958,0.609849,0.622517,0.612622,0.612622
0.598958,0.229167,0.630018,0.617462,0.627739,0.627739
0.619792,0.223958,0.599498,0.611115,0.60168,0.60168
0.614583,0.229167,0.618764,0.607252,0.617086,0.617086
0.635417,0.223958,0.587704,0.598241,0.589289,0.589289
0.630208,0.229167,0.60602,0.59558,0.604946,0.604946
0.651042,0.223958,0.574494,0.583926,0.575478,0.575478
0.645833,0.229167,0.591817,0.582472,0.591349,0.591349
0.666667,0.223958,0.5599,0.568204,0.56028,0.56028
0.661458,0.229167,0.576187,0.567962,0.576328,0.576328
0.682292,0.223958,0.543958,0.551113,0.543733,0.543733
0.677083,0.229167,0.559171,0.552084,0.559918,0.559918
0.697917,0.223958,0.526706,0.532695,0.525876,0.525876
0.692708,0.229167,0.540807,0.534875,0.542159,0.542159
0.713542,0.223958,0.508185,0.512994,0.506752,0.506752
0.708333,0.229167,0.521141,0.516379,0.523094,0.523094
0.729167,0.223958,0.488441,0.492058,0.486407,0.486407
0.723958,0.229167,0.50022,0.496638,0.502769,0.502769
0.744792,0.223958,0.46752,0.469936,0.464891,0.464891
0.739583,0.229167,0.478094,0.475702,0.481233,0.481233
0.760417,0.223958,0.445473,0.446682,0.442254,0.442254
0.755208,0.229167,0.454817,0.453619,0.458537,0.458537
0.776042,0.223958,0.422353,0.422353,0.418552,0.418552
0.770833,0.229167,0.430444,0.430444,0.434737,0.434737
0.791667,0.223958,0.398216,0.397006,0.393842,0.393842
0.786458,0.229167,0.405035,0.406233,0.409889,0.409889
0.807292,0.223958,0.37312,0.370704,0.368183,0.368183
0.802083,0.229167,0.378651,0.381043,0.384054,0.384054
0.822917,0.223958,0.347126,0.343508,0.341637,0.341637
0.817708,0.229167,0.351355,0.354935,0.357294,0.357294
0.838542,0.223958,0.320296,0.315486,0.314268,0.314268
0.833333,0.229167,0.323212,0.327973,0.329673,0.329673
0.854167,0.223958,0.292695,0.286704,0.286141,0.286141
0.848958,0.229167,0.294292,0.300221,0.301258,0.301258
0.869792,0.223958,0.264389,0.257231,0.257326,0.257326
0.864583,0.229167,0.264663,0.271746,0.272117,0.272117
0.885417,0.223958,0.235447,0.227139,0.22789,0.22789
0.880208,0.229167,0.234398,0.242617,0.24232,0.24232
0.901042,0.223958,0.205938,0.196501,0.197906,0.197906
0.895833,0.229167,0.203568,0.212904,0.21194,0.21194
0.916667,0.223958,0.175933,0.16539,0.167445,0.167445
0.911458,0.229167,0.172248,0.182678,0.181049,0.181049
0.932292,0.223958,0.145505,0.133881,0.13658,0.13658
0.927083,0.229167,0.140513,0.152013,0.149722,0.149722
0.947917,0.223958,0.114728,0.102049,0.105386,0.105386
0.942708,0.229167,0.108441,0.120982,0.118034,0.118034
0.963542,0.223958,0.083674,0.069973,0.0739387,0.0739387
0.958333,0.229167,0.0761086,0.0896603,0.0860619,0.0860619
0.979167,0.223958,0.0524194,0.0377287,0.042313,0.042313
0.973958,0.229167,0.0435931,0.0581232,0.0538824,0.0538824
0.994792,0.223958,0.0210391,0.00539418,0.0105853,0.0105853
0.989583,0.229167,0.0109733,0.0264467,0.0215732,0.0215732
0.0104167,0.239583,0.0113033,0.0284439,0.0223665,0.0223665
0.00520833,0.244792,0.0231688,0.00559224,0.0113786,0.0113786
0.0260417,0.239583,0.0445173,0.0625078,0.0558639,0.0558639
0.0208333,0.244792,0.0575167,0.0391303,0.0454841,0.0454841
0.0416667,0.239583,0.0776247,0.0964205,0.0892267,0.0892267
0.0364583,0.244792,0.0917266,0.0725735,0.07948,0.07948
0.0572917,0.239583,0.110546,0.1301,0.122375,0.122375
0.0520833,0.244792,0.125716,0.105841,0.113284,0.113284
0.0729167,0.239583,0.143201,0.163466,0.155228,0.155228
0.0677083,0.244792,0.159404,0.138853,0.146816,0.146816
0.0885417,0.239583,0.175512,0.196438,0.187707,0.187707
0.0833333,0.244792,0.192708,0.17153,0.179994,0.179994
0.104167,0.239583,0.207401,0.228936,0.219734,0.219734
0.0989583,0.244792,0.225548,0.203794,0.212738,0.212738
0.119792,0.239583,0.238791,0.260882,0.251231,0.251231
0.114583,0.244792,0.257846,0.235566,0.24497,0.24497
0.135417,0.239583,0.269606,0.292198,0.282123,0.282123
0.130208,0.244792,0.289523,0.26677,0.276611,0.276611
0.151042,0.239583,0.299772,0.322811,0.312336,0.312336
0.145833,0.244792,0.320503,0.297331,0.307586,0.307586
0.166667,0.239583,0.329216,0.352646,0.341796,0.341796
0.161458,0.244792,0.350712,0.327175,0.337821,0.337821
0.182292,0.239583,0.357868,0.38163,0.370433,0.370433
0.177083,0.244792,0.380076,0.35623,0.367241,0.367241
0.197917,0.239583,0.385658,0.409695,0.398177,0.398177
0.192708,0.244792,0.408525,0.384427,0.395777,0.395777
0.213542,0.239583,0.412519,0.436773,0.424962,0.424962
0.208333,0.244792,0.43599,0.411698,0.423359,0.423359
0.229167,0.239583,0.438387,0.462798,0.450724,0.450724
0.223958,0.244792,0.462406,0.437976,0.449921,0.449921
0.244792,0.239583,0.463199,0.487708,0.475399,0.475399
0.239583,0.244792,0.487708,0.463199,0.475399,0.475399
0.260417,0.239583,0.486896,0.511442,0.498929,0.498929
0.255208,0.244792,0.511835,0.487306,0.499732,0.499732
0.276042,0.239583,0.50942,0.533945,0.521258,0.521258
0.270833,0.244792,0.53473,0.510239,0.522861,0.522861
0.291667,0.239583,0.530718,0.55516,0.54233,0.54233
0.286458,0.244792,0.556337,0.531942,0.544731,0.544731
0.307292,0.239583,0.550737,0.575039,0.562096,0.562096
0.302083,0.244792,0.576604,0.552363,0.565288,0.565288
0.322917,0.239583,0.56943,0.593531,0.580508,0.580508
0.317708,0.244792,0.595482,0.571454,0.584484,0.584484
0.338542,0.239583,0.586751,0.610594,0.597521,0.597521
0.333333,0.244792,0.612926,0.589167,0.602271,0.602271
0.354167,0.239583,0.602659,0.626185,0.613095,0.613095
0.348958,0.244792,0.628894,0.605462,0.618607,0.618607
0.369792,0.239583,0.617116,0.640268,0.627192,0.627192
0.364583,0.244792,0.643348,0.620297,0.633454,0.633454
0.385417,0.239583,0.630086,0.652808,0.639778,0.639778
0.380208,0.244792,0.656251,0.633638,0.646774,0.646774
0.401042,0.239583,0.641539,0.663776,0.650823,0.650823
0.395833,0.244792,0.667574,0.645452,0.658536,0.658536
0.416667,0.239583,0.651447,0.673144,0.660299,0.660299
0.411458,0.244792,0.67729,0.655711,0.668711,0.668711
0.432292,0.239583,0.659785,0.68089,0.668185,0.668185
0.427083,0.244792,0.685374,0.664391,0.677276,0.677276
0.447917,0.239583,0.666534,0.686997,0.674462,0.674462
0.442708,0.244792,0.691807,0.67147,0.684208,0.684208
0.463542,0.239583,0.671678,0.691448,0.679113,0.679113
0.458333,0.244792,0.696573,0.676931,0.689493,0.689493
0.479167,0.239583,0.675204,0.694233,0.682129,0.682129
0.473958,0.244792,0.699663,0.680761,0.693117,0.693117
0.494792,0.239583,0.677104,0.695346,0.683501,0.683501
0.489583,0.244792,0.701066,0.682951,0.69507,0.69507
0.510417,0.239583,0.677373,0.694783,0.683226,0.683226
0.505208,0.244792,0.700782,0.683496,0.69535,0.69535
0.526042,0.239583,0.67601,0.692547,0.681306,0.681306
0.520833,0.244792,0.698809,0.682395,0.693954,0.693954
0.541667,0.239583,0.673019,0.688643,0.677744,0.677744
0.536458,0.244792,0.695153,0.679649,0.690886,0.690886
0.557292,0.239583,0.668407,0.683079,0.67255,0.67255
0.552083,0.244792,0.689823,0.675266,0.686154,0.686154
0.572917,0.239583,0.662185,0.67587,0.665735,0.665735
0.567708,0.244792,0.682831,0.669257,0.679769,0.679769
0.588542,0.239583,0.654369,0.667033,0.657316,0.657316
0.583333,0.244792,0.674195,0.661635,0.671746,0.671746
0.604167,0.239583,0.644976,0.656589,0.647314,0.647314
0.598958,0.244792,0.663935,0.652419,0.662105,0.662105
0.619792,0.239583,0.634029,0.644563,0.635753,0.635753
0.614583,0.244792,0.652075,0.641632,0.650869,0.650869
0.635417,0.239583,0.621556,0.630985,0.622659,0.622659
0.630208,0.244792,0.638645,0.629299,0.638065,0.638065
0.651042,0.239583,0.607585,0.615887,0.608066,0.608066
0.645833,0.244792,0.623677,0.61545,0.623724,0.623724
0.666667,0.239583,0.592151,0.599305,0.592008,0.592008
0.661458,0.244792,0.607207,0.600118,0.60788,0.60788
0.682292,0.239583,0.575291,0.581279,0.574524,0.574524
0.677083,0.244792,0.589274,0.583341,0.590571,0.590571
0.697917,0.239583,0.557045,0.561853,0.555656,0.555656
0.692708,0.244792,0.569922,0.565159,0.57184,0.57184
0.713542,0.239583,0.537458,0.541074,0.535449,0.535449
0.708333,0.244792,0.549198,0.545615,0.551732,0.551732
0.729167,0.239583,0.516576,0.518992,0.513952,0.513952
0.723958,0.244792,0.52715,0.524758,0.530294,0.530294
0.744792,0.239583,0.49445,0.49566,0.491217,0.491217
0.739583,0.244792,0.503834,0.502636,0.507579,0.507579
0.760417,0.239583,0.471134,0.471134,0.467298,0.467298
0.755208,0.244792,0.479304,0.479304,0.48364,0.48364
0.776042,0.239583,0.446682,0.445473,0.442254,0.442254
0.770833,0.244792,0.453619,0.454817,0.458537,0.458537
0.791667,0.239583,0.421156,0.418739,0.416145,0.416145
0.786458,0.244792,0.426842,0.429235,0.432329,0.432329
0.807292,0.239583,0.394614,0.390997,0.389032,0.389032
0.802083,0.244792,0.399038,0.402619,0.40508,0.40508
0.822917,0.239583,0.367123,0.362313,0.360983,0.360983
0.817708,0.244792,0.370272,0.375033,0.376855,0.376855
0.838542,0.239583,0.338748,0.332756,0.332064,0.332064
0.833333,0.244792,0.340615,0.346544,0.347721,0.347721
0.854167,0.239583,0.309557,0.302399,0.302345,0.302345
0.848958,0.244792,0.310138,0.317221,0.31775,0.31775
0.869792,0.239583,0.279621,0.271313,0.271898,0.271898
0.864583,0.244792,0.278915,0.287134,0.287014,0.287014
0.885417,0.239583,0.249012,0.239574,0.240795,0.240795
0.880208,0.244792,0.24702,0.256356,0.255586,0.255586
0.901042,0.239583,0.217803,0.207259,0.209113,0.209113
0.895833,0.244792,0.21453,0.22496,0.223543,0.223543
0.916667,0.239583,0.186071,0.174444,0.176927,0.176927
0.911458,0.244792,0.181524,0.193023,0.190961,0.190961
0.932292,0.239583,0.15389,0.14121,0.144314,0.144314
0.927083,0.244792,0.148082,0.160621,0.157919,0.157919
0.947917,0.239583,0.12134,0.107637,0.111354,0.111354
0.942708,0.244792,0.114283,0.127833,0.124496,0.124496
0.963542,0.239583,0.0884976,0.0738041,0.0781257,0.0781257
0.958333,0.244792,0.08021,0.094738,0.0907735,0.0907735
0.979167,0.239583,0.0554429,0.0397944,0.0447091,0.0447091
0.973958,0.244792,0.0459442,0.061415,0.0568323,0.0568323
0.994792,0.239583,0.0222553,0.00568947,0.0111848,0.0111848
0.989583,0.244792,0.0115684,0.0279446,0.0227542,0.0227542
0.0104167,0.255208,0.0118874,0.0298505,0.0235113,0.0235113
0.00520833,0.260417,0.0242917,0.00587849,0.0119418,0.0119418
0.0260417,0.255208,0.0468302,0.0655993,0.0587233,0.0587233
0.0208333,0.260417,0.0603114,0.041132,0.0477354,0.0477354
0.0416667,0.255208,0.0816609,0.101189,0.0937937,0.0937937
0.0364583,0.260417,0.0961865,0.0762857,0.0834139,0.0834139
0.0572917,0.255208,0.116296,0.136535,0.128638,0.128638
0.0520833,0.260417,0.131831,0.111255,0.118892,0.118892
0.0729167,0.255208,0.150651,0.171552,0.163173,0.163173
0.0677083,0.260417,0.167158,0.145956,0.154083,0.154083
0.0885417,0.255208,0.184644,0.206154,0.197314,0.197314
0.0833333,0.260417,0.202083,0.180305,0.188903,0.188903
0.104167,0.255208,0.218192,0.24026,0.23098,0.23098
0.0989583,0.260417,0.236522,0.214219,0.223268,0.223268
0.119792,0.255208,0.251216,0.273786,0.26409,0.26409
0.114583,0.260417,0.270392,0.247616,0.257095,0.257095
0.135417,0.255208,0.283635,0.306652,0.296564,0.296564
0.130208,0.260417,0.303611,0.280416,0.290302,0.290302
0.151042,0.255208,0.315371,0.338779,0.328323,0.328323
0.145833,0.260417,0.336099,0.312541,0.322811,0.322811
0.166667,0.255208,0.346348,0.37009,0.359291,0.359291
0.161458,0.260417,0.367778,0.343912,0.354541,0.354541
0.182292,0.255208,0.376491,0.400509,0.389393,0.389393
0.177083,0.260417,0.398571,0.374454,0.385418,0.385418
0.197917,0.255208,0.405728,0.429962,0.418558,0.418558
0.192708,0.260417,0.428405,0.404093,0.415366,0.415366
0.213542,0.255208,0.433988,0.45838,0.446714,0.446714
0.208333,0.260417,0.457207,0.432759,0.444313,0.444313
0.229167,0.255208,0.461202,0.485693,0.473794,0.473794
0.223958,0.260417,0.484909,0.460382,0.47219,0.47219
0.244792,0.255208,0.487306,0.511835,0.499732,0.499732
0.239583,0.260417,0.511442,0.486896,0.498929,0.498929
0.260417,0.255208,0.512237,0.536744,0.524467,0.524467
0.255208,0.260417,0.536744,0.512237,0.524467,0.524467
0.276042,0.255208,0.535933,0.56036,0.547938,0.547938
0.270833,0.260417,0.560753,0.536343,0.548741,0.548741
0.291667,0.255208,0.558339,0.582626,0.570089,0.570089
0.286458,0.260417,0.583412,0.559156,0.571693,0.571693
0.307292,0.255208,0.579401,0.603488,0.590867,0.590867
0.302083,0.260417,0.604666,0.580623,0.593268,0.593268
0.322917,0.255208,0.599067,0.622896,0.610221,0.610221
0.317708,0.260417,0.624463,0.600691,0.613413,0.613413
0.338542,0.255208,0.61729,0.640803,0.628105,0.628105
0.333333,0.260417,0.642757,0.619311,0.632081,0.632081
0.354167,0.255208,0.634026,0.657166,0.644476,0.644476
0.348958,0.260417,0.659502,0.636439,0.649226,0.649226
0.369792,0.255208,0.649236,0.671946,0.659295,0.659295
0.364583,0.260417,0.674659,0.652034,0.664807,0.664807
0.385417,0.255208,0.662881,0.685107,0.672525,0.672525
0.380208,0.260417,0.688191,0.666058,0.678786,0.678786
0.401042,0.255208,0.674931,0.696617,0.684135,0.684135
0.395833,0.260417,0.700066,0.678477,0.69113,0.69113
0.416667,0.255208,0.685354,0.70645,0.694097,0.694097
0.411458,0.260417,0.710254,0.689261,0.701809,0.701809
0.432292,0.255208,0.694127,0.71458,0.702386,0.702386
0.427083,0.260417,0.718732,0.698385,0.710798,0.710798
0.447917,0.255208,0.701227,0.720988,0.708984,0.708984
0.442708,0.260417,0.725478,0.705827,0.718074,0.718074
0.463542,0.255208,0.706639,0.72566,0.713873,0.713873
0.458333,0.260417,0.730477,0.711568,0.72362,0.72362
0.479167,0.255208,0.710349,0.728584,0.717043,0.717043
0.473958,0.260417,0.733717,0.715594,0.727423,0.727423
0.494792,0.255208,0.712348,0.729752,0.718485,0.718485
0.489583,0.260417,0.735189,0.717897,0.729473,0.729473
0.510417,0.255208,0.712631,0.729162,0.718197,0.718197
0.505208,0.260417,0.734891,0.71847,0.729766,0.729766
0.526042,0.255208,0.711198,0.726816,0.716178,0.716178
0.520833,0.260417,0.732822,0.717313,0.728301,0.728301
0.541667,0.255208,0.708051,0.722718,0.712434,0.712434
0.536458,0.260417,0.728989,0.714427,0.725082,0.725082
0.557292,0.255208,0.703199,0.71688,0.706974,0.706974
0.552083,0.260417,0.723399,0.70982,0.720116,0.720116
0.572917,0.255208,0.696654,0.709314,0.69981,0.69981
0.567708,0.260417,0.716067,0.703503,0.713414,0.713414
0.588542,0.255208,0.68843,0.70004,0.690961,0.690961
0.583333,0.260417,0.707011,0.695492,0.704995,0.704995
0.604167,0.255208,0.678549,0.68908,0.680447,0.680447
0.598958,0.260417,0.696251,0.685805,0.694876,0.694876
0.619792,0.255208,0.667033,0.67646,0.668293,0.668293
0.614583,0.260417,0.683815,0.674466,0.683084,0.683084
0.635417,0.255208,0.65391,0.66221,0.65453,0.65453
0.630208,0.260417,0.669732,0.661502,0.669646,0.669646
0.651042,0.255208,0.639212,0.646364,0.63919,0.63919
0.645833,0.260417,0.654035,0.646945,0.654595,0.654595
0.666667,0.255208,0.622975,0.628962,0.62231,0.62231
0.661458,0.260417,0.636764,0.630829,0.637967,0.637967
0.682292,0.255208,0.605238,0.610045,0.603931,0.603931
0.677083,0.260417,0.617958,0.613194,0.619802,0.619802
0.697917,0.255208,0.586042,0.589658,0.584097,0.584097
0.692708,0.260417,0.597665,0.594082,0.600144,0.600144
0.713542,0.255208,0.565436,0.567851,0.562855,0.562855
0.708333,0.260417,0.575931,0.573538,0.57904,0.57904
0.729167,0.255208,0.543467,0.544677,0.540258,0.540258
0.723958,0.260417,0.552811,0.551613,0.556541,0.556541
0.744792,0.255208,0.52019,0.52019,0.51636,0.51636
0.739583,0.260417,0.52836,0.52836,0.532702,0.532702
0.760417,0.255208,0.49566,0.49445,0.491217,0.491217
0.755208,0.260417,0.502636,0.503834,0.507579,0.507579
0.776042,0.255208,0.469936,0.46752,0.464891,0.464891
0.770833,0.260417,0.475702,0.478094,0.481233,0.481233
0.791667,0.255208,0.443081,0.439463,0.437445,0.437445
0.786458,0.260417,0.447622,0.451203,0.453728,0.453728
0.807292,0.255208,0.415158,0.410348,0.408945,0.408945
0.802083,0.260417,0.418464,0.423225,0.42513,0.42513
0.822917,0.255208,0.386236,0.380245,0.37946,0.37946
0.817708,0.260417,0.388298,0.394228,0.395507,0.395507
0.838542,0.255208,0.356384,0.349226,0.349061,0.349061
0.833333,0.260417,0.357198,0.364281,0.364932,0.364932
0.854167,0.255208,0.325674,0.317366,0.317821,0.317821
0.848958,0.260417,0.325238,0.333457,0.333478,0.333478
0.869792,0.255208,0.29418,0.284742,0.285815,0.285815
0.864583,0.260417,0.292494,0.30183,0.30122,0.30122
0.885417,0.255208,0.261977,0.251432,0.25312,0.25312
0.880208,0.260417,0.259047,0.269477,0.268237,0.268237
0.901042,0.255208,0.229145,0.217517,0.219816,0.219816
0.895833,0.260417,0.224976,0.236475,0.234607,0.234607
0.916667,0.255208,0.19576,0.183079,0.185983,0.185983
0.911458,0.260417,0.190364,0.202903,0.200412,0.200412
0.932292,0.255208,0.161905,0.1482,0.151701,0.151701
0.927083,0.260417,0.155294,0.168843,0.165735,0.165735
0.947917,0.255208,0.12766,0.112964,0.117054,0.117054
0.942708,0.260417,0.11985,0.134377,0.130658,0.130658
0.963542,0.255208,0.0931085,0.0774573,0.0821245,0.0821245
0.958333,0.260417,0.0841186,0.0995876,0.0952664,0.0952664
0.979167,0.255208,0.0583333,0.0417642,0.0469975,0.0469975
0.973958,0.260417,0.048185,0.0645588,0.0596453,0.0596453
0.994792,0.255208,0.0234182,0.00597105,0.0117572,0.0117572
0.989583,0.260417,0.012136,0.0293751,0.0238805,0.0238805
0.0104167,0.270833,0.0124425,0.0311852,0.0245995,0.0245995
0.00520833,0.276042,0.0253558,0.00615057,0.0124763,0.0124763
0.0260417,0.270833,0.0490299,0.0685328,0.0614412,0.0614412
0.0208333,0.276042,0.0629605,0.0430345,0.0498717,0.0498717
0.0416667,0.270833,0.0855,0.105715,0.0981348,0.0981348
0.0364583,0.276042,0.100414,0.0798142,0.0871469,0.0871469
0.0572917,0.270833,0.121765,0.142641,0.134592,0.134592
0.0520833,0.276042,0.137627,0.116401,0.124212,0.124212
0.0729167,0.270833,0.157737,0.179224,0.170725,0.170725
0.0677083,0.276042,0.174509,0.152707,0.160978,0.160978
0.0885417,0.270833,0.19333,0.215374,0.206447,0.206447
0.0833333,0.276042,0.210971,0.188645,0.197357,0.197357
0.104167,0.270833,0.228458,0.251005,0.241671,0.241671
